,TransactionID,TransactionDate,Amount,TransactionType,Location,Target_Label,HourofDay,DayofWeek,Is_Night_Transaction,Risk_Level,Flag_Suspicious,Location_Code
57254,57255,2024-01-25 04:55:35.813885,4095.84,refund,San Antonio,0,4,3,True,Critical,0,SAN
57255,57256,2024-10-08 21:18:35.813892,2616.33,refund,Los Angeles,0,21,1,False,Medium,0,LOS
57256,57257,2024-08-02 15:54:35.813898,1634.21,purchase,Chicago,0,15,4,False,Low,0,CHI
57257,57258,2023-12-05 02:54:35.813904,764.55,purchase,New York,1,2,1,True,Low,0,NEW
57258,57259,2024-07-13 07:40:35.813911,1575.77,purchase,Chicago,0,7,5,False,Low,0,CHI
57259,57260,2024-06-27 06:54:35.813917,4237.91,purchase,New York,0,6,3,False,Low,1,NEW
57260,57261,2024-10-04 16:38:35.813924,1537.62,purchase,Houston,0,16,4,False,Low,0,HOU
57261,57262,2024-03-23 19:42:35.813930,569.63,purchase,San Diego,0,19,5,False,Low,0,SAN
57262,57263,2024-09-24 20:45:35.813941,1083.48,purchase,San Antonio,0,20,1,False,Low,0,SAN
57263,57264,2024-07-22 18:03:35.813948,2600.78,purchase,San Diego,0,18,0,False,Medium,0,SAN
57264,57265,2024-01-21 00:02:35.813954,2456.04,refund,New York,0,0,6,True,Medium,0,NEW
57265,57266,2023-11-24 15:04:35.813960,167.32,purchase,Dallas,0,15,4,False,Low,0,DAL
57266,57267,2024-05-20 10:27:35.813966,802.86,purchase,Houston,0,10,0,False,Low,0,HOU
57267,57268,2023-12-21 02:13:35.813972,3920.05,refund,Phoenix,0,2,3,True,Medium,0,PHO
57268,57269,2023-12-26 11:10:35.813979,3984.39,purchase,Houston,0,11,1,False,Medium,1,HOU
57269,57270,2023-11-20 08:35:35.813985,1705.45,refund,Houston,0,8,0,False,Low,0,HOU
57270,57271,2023-11-14 00:22:35.813992,573.38,refund,New York,0,0,1,True,Low,0,NEW
57271,57272,2024-04-10 14:44:35.813999,632.66,purchase,Los Angeles,0,14,2,False,Low,0,LOS
57272,57273,2024-08-25 09:00:35.814005,2637.6,refund,New York,0,9,6,False,Medium,1,NEW
57273,57274,2024-10-20 03:18:35.814012,3268.72,purchase,Dallas,0,3,6,True,Medium,0,DAL
57274,57275,2024-03-07 16:55:35.814018,1896.92,purchase,New York,0,16,3,False,Low,0,NEW
57275,57276,2024-05-30 11:02:35.814025,2316.95,purchase,Phoenix,0,11,3,False,Medium,0,PHO
57276,57277,2023-11-05 13:44:35.814031,3421.62,refund,Phoenix,0,13,6,False,Medium,0,PHO
57277,57278,2024-01-12 00:52:35.814038,4662.35,refund,Phoenix,0,0,4,True,Critical,0,PHO
57278,57279,2024-08-31 00:11:35.814045,1476.24,refund,San Jose,0,0,5,True,Low,0,SAN
57279,57280,2024-04-17 06:17:35.814051,2703.85,refund,Dallas,0,6,2,False,Medium,0,DAL
57280,57281,2024-08-19 01:16:35.814058,770.27,purchase,Philadelphia,0,1,0,True,Low,0,PHI
57281,57282,2024-06-14 18:37:35.814065,943.18,refund,San Antonio,0,18,4,False,Low,0,SAN
57282,57283,2024-09-13 05:30:35.814072,780.12,refund,Chicago,0,5,4,True,Low,0,CHI
57283,57284,2024-05-04 10:25:35.814078,1110.03,refund,San Antonio,0,10,5,False,Low,0,SAN
57284,57285,2024-06-15 03:08:35.814085,2577.3,purchase,Philadelphia,0,3,5,True,Medium,0,PHI
57285,57286,2024-01-24 06:57:35.814091,3912.65,purchase,San Jose,0,6,2,False,Medium,0,SAN
57286,57287,2024-05-19 14:20:35.814098,1419.16,refund,Los Angeles,0,14,6,False,Low,0,LOS
57287,57288,2024-03-13 06:57:35.814105,4503.66,purchase,San Diego,0,6,2,False,Low,0,SAN
57288,57289,2024-10-21 01:39:35.814111,4839.07,refund,Los Angeles,0,1,0,True,Critical,0,LOS
57289,57290,2024-06-03 19:21:35.814118,3246.74,refund,Philadelphia,0,19,0,False,Medium,0,PHI
57290,57291,2024-01-14 06:37:35.814124,2050.8,purchase,San Jose,0,6,6,False,Medium,0,SAN
57291,57292,2024-02-15 19:35:35.814131,839.62,purchase,New York,0,19,3,False,Low,0,NEW
57292,57293,2023-11-02 11:28:35.814137,4070.68,refund,Houston,0,11,3,False,Critical,1,HOU
57293,57294,2024-06-28 19:40:35.814144,3723.39,purchase,Chicago,0,19,4,False,Medium,0,CHI
57294,57295,2024-09-16 16:27:35.814151,359.49,refund,New York,0,16,0,False,Low,0,NEW
57295,57296,2024-02-19 02:45:35.814158,2040.3,purchase,San Jose,0,2,0,True,Medium,0,SAN
57296,57297,2024-06-24 17:32:35.814164,2472.24,refund,Chicago,0,17,0,False,Medium,0,CHI
57297,57298,2024-03-20 21:01:35.814171,2089.22,refund,Phoenix,0,21,2,False,Medium,0,PHO
57298,57299,2024-01-15 05:52:35.814177,2867.07,refund,San Jose,0,5,0,True,Medium,0,SAN
57299,57300,2024-05-05 05:12:35.814184,4418.35,refund,Dallas,0,5,6,True,Critical,0,DAL
57300,57301,2024-05-30 09:04:35.814191,4689.99,refund,Houston,0,9,3,False,Critical,1,HOU
57301,57302,2023-12-24 19:38:35.814198,2554.03,refund,Chicago,0,19,6,False,Medium,0,CHI
57302,57303,2024-04-03 09:07:35.814204,2897.46,refund,Dallas,0,9,2,False,Medium,0,DAL
57303,57304,2024-02-20 19:29:35.814211,4678.04,purchase,New York,0,19,1,False,Low,1,NEW
57304,57305,2024-04-14 22:59:35.814217,3433.14,refund,Philadelphia,0,22,6,False,Medium,0,PHI
57305,57306,2024-01-23 11:07:35.814224,4320.68,refund,Phoenix,0,11,1,False,Critical,0,PHO
57306,57307,2024-03-11 08:01:35.814230,1416.5,purchase,San Jose,0,8,0,False,Low,0,SAN
57307,57308,2023-11-17 11:45:35.814237,4327.18,refund,San Jose,0,11,4,False,Critical,0,SAN
57308,57309,2023-11-10 10:05:35.814243,3607.54,purchase,Dallas,0,10,4,False,Medium,0,DAL
57309,57310,2024-07-07 14:54:35.814250,2351.85,purchase,Phoenix,0,14,6,False,Medium,0,PHO
57310,57311,2024-09-17 03:19:35.814256,1477.43,refund,Phoenix,0,3,1,True,Low,0,PHO
57311,57312,2024-05-30 17:37:35.814263,1432.07,refund,Philadelphia,0,17,3,False,Low,0,PHI
57312,57313,2024-08-05 01:02:35.814269,4840.71,purchase,Houston,0,1,0,True,Low,1,HOU
57313,57314,2023-10-25 07:19:35.814277,4963.95,refund,Philadelphia,0,7,2,False,Critical,0,PHI
57314,57315,2024-04-09 10:38:35.814284,4000.9,refund,Phoenix,0,10,1,False,Critical,0,PHO
57315,57316,2024-07-07 13:26:35.814291,2924.14,purchase,Chicago,0,13,6,False,Medium,0,CHI
57316,57317,2024-09-19 04:22:35.814297,148.64,purchase,Houston,0,4,3,True,Low,0,HOU
57317,57318,2024-01-04 22:39:35.814303,4706.93,refund,San Jose,0,22,3,False,Critical,0,SAN
57318,57319,2024-06-20 05:16:35.814309,1611.97,refund,Philadelphia,0,5,3,True,Low,0,PHI
57319,57320,2024-04-25 04:44:35.814316,34.04,purchase,San Antonio,0,4,3,True,Low,0,SAN
57320,57321,2024-09-29 19:41:35.814322,2400.15,purchase,Houston,1,19,6,False,Medium,0,HOU
57321,57322,2024-06-26 00:02:35.814327,1523.63,refund,San Jose,0,0,2,True,Low,0,SAN
57322,57323,2024-04-13 22:20:35.814333,1815.14,refund,New York,0,22,5,False,Low,0,NEW
57323,57324,2024-02-08 21:20:35.814340,208.0,purchase,San Jose,0,21,3,False,Low,0,SAN
57324,57325,2023-11-06 01:21:35.814346,718.25,purchase,San Antonio,0,1,0,True,Low,0,SAN
57325,57326,2023-11-27 07:57:35.814353,3092.54,refund,San Jose,0,7,0,False,Medium,0,SAN
57326,57327,2023-11-28 16:07:35.814361,3703.9,refund,Houston,0,16,1,False,Medium,1,HOU
57327,57328,2024-01-25 18:55:35.814367,3213.42,refund,San Diego,0,18,3,False,Medium,0,SAN
57328,57329,2023-12-08 02:54:35.814374,4064.38,purchase,Chicago,0,2,4,True,Low,0,CHI
57329,57330,2024-04-26 16:50:35.814381,686.18,refund,Houston,0,16,4,False,Low,0,HOU
57330,57331,2024-04-25 17:24:35.814387,1657.41,refund,Houston,0,17,3,False,Low,0,HOU
57331,57332,2024-07-24 10:52:35.814393,4080.97,purchase,Philadelphia,0,10,2,False,Low,0,PHI
57332,57333,2023-11-17 18:51:35.814399,365.5,purchase,Phoenix,0,18,4,False,Low,0,PHO
57333,57334,2023-12-11 21:22:35.814405,3870.27,purchase,Philadelphia,0,21,0,False,Medium,0,PHI
57334,57335,2024-08-01 22:40:35.814412,2195.0,refund,Chicago,0,22,3,False,Medium,0,CHI
57335,57336,2024-03-20 00:17:35.814418,3763.65,refund,Houston,0,0,2,True,Medium,1,HOU
57336,57337,2024-03-13 00:06:35.814424,127.68,refund,San Antonio,0,0,2,True,Low,0,SAN
57337,57338,2024-05-22 01:05:35.814430,1525.65,purchase,San Diego,0,1,2,True,Low,0,SAN
57338,57339,2024-01-29 16:05:35.814436,2014.12,refund,Phoenix,0,16,0,False,Medium,0,PHO
57339,57340,2024-05-18 03:38:35.814442,4086.11,purchase,San Jose,0,3,5,True,Low,0,SAN
57340,57341,2024-06-12 11:04:35.814448,809.6,refund,Philadelphia,0,11,2,False,Low,0,PHI
57341,57342,2023-12-28 15:22:35.814455,2694.4,refund,Chicago,0,15,3,False,Medium,0,CHI
57342,57343,2024-02-21 13:46:35.814462,3172.74,purchase,New York,0,13,2,False,Medium,1,NEW
57343,57344,2024-03-14 14:45:35.814468,2787.25,purchase,New York,0,14,3,False,Medium,1,NEW
57344,57345,2024-02-02 09:11:35.814475,727.0,purchase,New York,0,9,4,False,Low,0,NEW
57345,57346,2024-01-23 15:18:35.814481,2264.53,purchase,New York,0,15,1,False,Medium,0,NEW
57346,57347,2024-10-12 18:18:35.814488,2435.46,refund,Phoenix,0,18,5,False,Medium,0,PHO
57347,57348,2023-11-14 10:37:35.814494,344.34,purchase,New York,0,10,1,False,Low,0,NEW
57348,57349,2024-03-18 04:40:35.814501,2095.84,refund,Chicago,0,4,0,True,Medium,0,CHI
57349,57350,2024-02-02 10:24:35.814507,2715.35,refund,Philadelphia,0,10,4,False,Medium,0,PHI
57350,57351,2023-10-31 21:36:35.814513,2676.74,refund,Philadelphia,0,21,1,False,Medium,0,PHI
57351,57352,2024-02-17 17:20:35.814520,1556.31,purchase,Chicago,0,17,5,False,Low,0,CHI
57352,57353,2024-02-24 07:13:35.814526,3870.05,purchase,Los Angeles,0,7,5,False,Medium,0,LOS
57353,57354,2024-02-28 21:46:35.814532,4683.24,refund,San Jose,0,21,2,False,Critical,0,SAN
57354,57355,2024-01-16 13:50:35.814538,4107.03,purchase,San Jose,0,13,1,False,Low,0,SAN
57355,57356,2024-10-18 22:09:35.814545,1541.97,refund,San Antonio,0,22,4,False,Low,0,SAN
57356,57357,2024-07-04 19:25:35.814551,4833.36,purchase,Dallas,0,19,3,False,Low,0,DAL
57357,57358,2023-11-10 07:55:35.814557,2320.45,refund,San Jose,0,7,4,False,Medium,0,SAN
57358,57359,2024-01-06 12:37:35.814563,1294.96,refund,San Jose,0,12,5,False,Low,0,SAN
57359,57360,2023-10-30 18:25:35.814569,2981.89,purchase,New York,0,18,0,False,Medium,1,NEW
57360,57361,2023-12-28 18:59:35.814575,3618.98,purchase,Houston,0,18,3,False,Medium,1,HOU
57361,57362,2023-12-07 14:10:35.814582,2788.31,refund,Dallas,0,14,3,False,Medium,0,DAL
57362,57363,2024-06-29 10:05:35.814589,3125.18,purchase,Los Angeles,0,10,5,False,Medium,0,LOS
57363,57364,2024-07-16 01:05:35.814595,4546.96,refund,Chicago,0,1,1,True,Critical,0,CHI
57364,57365,2024-08-23 06:25:35.814601,3392.79,refund,San Diego,0,6,4,False,Medium,0,SAN
57365,57366,2024-06-12 07:08:35.814608,1433.67,refund,New York,1,7,2,False,Low,0,NEW
57366,57367,2024-08-03 19:01:35.814614,800.27,purchase,New York,0,19,5,False,Low,0,NEW
57367,57368,2024-08-06 03:40:35.814620,4895.34,refund,San Antonio,0,3,1,True,Critical,0,SAN
57368,57369,2024-01-24 08:24:35.814627,4876.63,purchase,Chicago,0,8,2,False,Low,0,CHI
57369,57370,2024-08-16 11:04:35.814634,256.83,purchase,Philadelphia,0,11,4,False,Low,0,PHI
57370,57371,2024-04-04 11:44:35.814640,2615.97,purchase,San Jose,0,11,3,False,Medium,0,SAN
57371,57372,2024-08-26 21:16:35.814646,1155.44,purchase,Houston,0,21,0,False,Low,0,HOU
57372,57373,2024-10-19 17:38:35.814652,1694.04,purchase,Phoenix,0,17,5,False,Low,0,PHO
57373,57374,2023-11-26 17:30:35.814659,334.38,refund,San Antonio,0,17,6,False,Low,0,SAN
57374,57375,2024-06-10 22:19:35.814665,1111.03,refund,New York,0,22,0,False,Low,0,NEW
57375,57376,2024-03-08 13:55:35.814671,3988.73,purchase,Philadelphia,0,13,4,False,Medium,0,PHI
57376,57377,2024-07-18 08:50:35.814677,4520.72,refund,Los Angeles,0,8,3,False,Critical,0,LOS
57377,57378,2024-06-02 16:18:35.814684,2712.4,refund,San Antonio,0,16,6,False,Medium,0,SAN
57378,57379,2024-02-15 02:12:35.814689,303.79,purchase,Houston,0,2,3,True,Low,0,HOU
57379,57380,2024-02-19 17:48:35.814694,4090.43,purchase,Dallas,0,17,0,False,Low,0,DAL
57380,57381,2024-06-12 02:46:35.814700,2008.69,refund,Houston,0,2,2,True,Medium,0,HOU
57381,57382,2024-10-08 16:16:35.814706,3414.23,refund,Chicago,0,16,1,False,Medium,0,CHI
57382,57383,2024-07-02 23:54:35.814711,4966.77,refund,San Antonio,0,23,1,False,Critical,0,SAN
57383,57384,2023-11-29 12:46:35.814717,1633.06,refund,Dallas,0,12,2,False,Low,0,DAL
57384,57385,2024-03-14 03:42:35.814723,2410.51,purchase,San Antonio,0,3,3,True,Medium,0,SAN
57385,57386,2023-10-24 11:38:35.814729,4965.69,purchase,San Jose,0,11,1,False,Low,0,SAN
57386,57387,2023-12-31 23:52:35.814735,1462.62,purchase,San Jose,0,23,6,False,Low,0,SAN
57387,57388,2024-06-11 21:07:35.814741,1024.68,refund,San Jose,0,21,1,False,Low,0,SAN
57388,57389,2024-10-21 03:59:35.814746,136.57,purchase,New York,0,3,0,True,Low,0,NEW
57389,57390,2023-11-30 04:37:35.814752,4276.44,refund,San Jose,0,4,3,True,Critical,0,SAN
57390,57391,2024-05-09 20:33:35.814758,2500.48,purchase,Houston,0,20,3,False,Medium,1,HOU
57391,57392,2024-02-11 23:51:35.814764,4023.02,purchase,Philadelphia,0,23,6,False,Low,0,PHI
57392,57393,2024-06-13 22:08:35.814771,4208.33,purchase,San Diego,0,22,3,False,Low,0,SAN
57393,57394,2024-05-13 12:45:35.814776,1514.92,refund,New York,0,12,0,False,Low,0,NEW
57394,57395,2024-06-04 21:09:35.814782,2181.6,purchase,San Jose,0,21,1,False,Medium,0,SAN
57395,57396,2024-07-25 14:05:35.814788,1016.95,purchase,Los Angeles,0,14,3,False,Low,0,LOS
57396,57397,2024-05-12 20:34:35.814795,153.58,purchase,New York,0,20,6,False,Low,0,NEW
57397,57398,2024-03-16 03:19:35.814801,4685.26,purchase,Los Angeles,0,3,5,True,Low,0,LOS
57398,57399,2024-07-17 02:33:35.814807,3913.81,refund,Philadelphia,0,2,2,True,Medium,0,PHI
57399,57400,2024-08-01 05:55:35.814813,1670.38,purchase,Phoenix,0,5,3,True,Low,0,PHO
57400,57401,2024-04-23 08:45:35.814820,2979.97,refund,Houston,0,8,1,False,Medium,1,HOU
57401,57402,2024-06-01 01:31:35.814826,541.75,refund,Phoenix,0,1,5,True,Low,0,PHO
57402,57403,2024-03-24 11:37:35.814832,1641.73,purchase,Houston,0,11,6,False,Low,0,HOU
57403,57404,2024-02-27 17:50:35.814838,4153.81,refund,Los Angeles,0,17,1,False,Critical,0,LOS
57404,57405,2024-01-06 20:47:35.814844,2197.3,purchase,Phoenix,0,20,5,False,Medium,0,PHO
57405,57406,2024-06-02 10:56:35.814851,1002.56,purchase,San Diego,0,10,6,False,Low,0,SAN
57406,57407,2024-09-19 07:28:35.814856,3960.31,refund,Houston,0,7,3,False,Medium,1,HOU
57407,57408,2024-05-22 08:00:35.814863,1790.54,refund,Houston,0,8,2,False,Low,0,HOU
57408,57409,2024-06-30 19:09:35.814869,2263.69,refund,Los Angeles,0,19,6,False,Medium,0,LOS
57409,57410,2024-02-22 17:43:35.814875,806.91,purchase,Los Angeles,0,17,3,False,Low,0,LOS
57410,57411,2024-03-18 08:08:35.814881,4009.8,refund,Houston,0,8,0,False,Critical,1,HOU
57411,57412,2024-05-10 16:38:35.814887,4110.73,refund,San Diego,0,16,4,False,Critical,0,SAN
57412,57413,2024-04-13 17:02:35.814893,3084.86,refund,Houston,0,17,5,False,Medium,1,HOU
57413,57414,2024-08-18 05:15:35.814900,824.28,refund,San Antonio,0,5,6,True,Low,0,SAN
57414,57415,2024-07-20 16:47:35.814906,2513.87,purchase,San Jose,0,16,5,False,Medium,0,SAN
57415,57416,2023-10-28 04:08:35.814912,4578.67,purchase,Phoenix,0,4,5,True,Low,0,PHO
57416,57417,2023-10-27 00:23:35.814918,4193.63,purchase,San Jose,0,0,4,True,Low,0,SAN
57417,57418,2024-04-01 09:15:35.814925,2925.57,purchase,San Jose,0,9,0,False,Medium,0,SAN
57418,57419,2023-12-23 08:17:35.814930,3213.05,refund,Chicago,0,8,5,False,Medium,0,CHI
57419,57420,2024-03-12 16:07:35.814937,2641.77,refund,New York,0,16,1,False,Medium,1,NEW
57420,57421,2024-08-22 17:55:35.814943,4034.62,refund,San Diego,0,17,3,False,Critical,0,SAN
57421,57422,2024-05-20 07:11:35.814950,2476.4,refund,Philadelphia,0,7,0,False,Medium,0,PHI
57422,57423,2024-01-08 11:42:35.814957,4598.56,refund,San Diego,0,11,0,False,Critical,0,SAN
57423,57424,2024-09-05 20:51:35.814963,2292.58,purchase,Chicago,0,20,3,False,Medium,0,CHI
57424,57425,2023-11-02 18:46:35.814969,854.62,purchase,San Diego,0,18,3,False,Low,0,SAN
57425,57426,2023-11-16 00:34:35.814975,4587.47,purchase,San Antonio,0,0,3,True,Low,0,SAN
57426,57427,2023-12-22 04:29:35.814982,3169.88,refund,Chicago,0,4,4,True,Medium,0,CHI
57427,57428,2024-01-13 05:58:35.814989,4074.63,purchase,Los Angeles,0,5,5,True,Low,0,LOS
57428,57429,2024-08-08 05:12:35.814995,1520.47,purchase,Phoenix,0,5,3,True,Low,0,PHO
57429,57430,2024-02-24 08:33:35.815001,2159.97,refund,Philadelphia,0,8,5,False,Medium,0,PHI
57430,57431,2024-08-22 07:38:35.815008,994.1,refund,San Jose,0,7,3,False,Low,0,SAN
57431,57432,2024-03-06 05:52:35.815013,4273.12,refund,New York,0,5,2,True,Critical,1,NEW
57432,57433,2023-10-21 20:17:35.815020,3427.37,refund,Phoenix,0,20,5,False,Medium,0,PHO
57433,57434,2024-03-11 20:01:35.815027,3405.04,refund,San Jose,0,20,0,False,Medium,0,SAN
57434,57435,2024-09-10 12:43:35.815033,1350.3,purchase,Philadelphia,0,12,1,False,Low,0,PHI
57435,57436,2024-09-18 11:14:35.815040,64.64,refund,Los Angeles,0,11,2,False,Low,0,LOS
57436,57437,2024-05-17 04:01:35.815045,2845.33,purchase,San Diego,0,4,4,True,Medium,0,SAN
57437,57438,2024-06-22 20:12:35.815052,4709.11,refund,Dallas,0,20,5,False,Critical,0,DAL
57438,57439,2024-02-11 16:02:35.815057,3870.23,purchase,Houston,0,16,6,False,Medium,1,HOU
57439,57440,2023-12-16 13:29:35.815064,1606.46,purchase,Los Angeles,0,13,5,False,Low,0,LOS
57440,57441,2023-11-29 14:11:35.815070,969.03,purchase,Phoenix,0,14,2,False,Low,0,PHO
57441,57442,2024-01-23 03:34:35.815077,3005.23,refund,Philadelphia,0,3,1,True,Medium,0,PHI
57442,57443,2024-01-28 07:21:35.815083,4007.4,refund,Philadelphia,0,7,6,False,Critical,0,PHI
57443,57444,2023-12-27 17:23:35.815089,4394.17,purchase,New York,0,17,2,False,Low,1,NEW
57444,57445,2023-12-21 14:52:35.815096,2268.51,purchase,San Diego,0,14,3,False,Medium,0,SAN
57445,57446,2024-06-14 04:28:35.815102,1153.77,refund,San Diego,0,4,4,True,Low,0,SAN
57446,57447,2024-08-04 11:40:35.815108,4235.12,refund,Chicago,0,11,6,False,Critical,0,CHI
57447,57448,2024-09-24 19:21:35.815114,3850.8,purchase,Los Angeles,0,19,1,False,Medium,0,LOS
57448,57449,2023-12-27 00:59:35.815121,4684.73,purchase,Houston,1,0,2,True,Low,1,HOU
57449,57450,2023-10-29 05:23:35.815127,4615.7,purchase,Philadelphia,0,5,6,True,Low,0,PHI
57450,57451,2024-04-14 21:59:35.815133,670.11,purchase,Houston,0,21,6,False,Low,0,HOU
57451,57452,2023-11-13 05:12:35.815139,1415.38,refund,Chicago,0,5,0,True,Low,0,CHI
57452,57453,2024-08-18 13:08:35.815146,2107.71,purchase,San Jose,0,13,6,False,Medium,0,SAN
57453,57454,2024-01-27 14:19:35.815152,2975.6,refund,Houston,0,14,5,False,Medium,1,HOU
57454,57455,2024-04-20 00:31:35.815158,1361.86,purchase,Phoenix,0,0,5,True,Low,0,PHO
57455,57456,2024-04-07 08:44:35.815165,3489.36,purchase,Chicago,0,8,6,False,Medium,0,CHI
57456,57457,2024-04-01 05:20:35.815171,2527.76,refund,Los Angeles,0,5,0,True,Medium,0,LOS
57457,57458,2023-11-20 23:15:35.815178,4129.52,refund,New York,0,23,0,False,Critical,1,NEW
57458,57459,2023-11-19 17:06:35.815183,1446.61,refund,Houston,0,17,6,False,Low,0,HOU
57459,57460,2024-01-03 03:41:35.815190,974.7,refund,Dallas,0,3,2,True,Low,0,DAL
57460,57461,2024-06-04 02:34:35.815196,702.07,purchase,Dallas,0,2,1,True,Low,0,DAL
57461,57462,2024-10-14 11:33:35.815203,3283.53,purchase,San Antonio,0,11,0,False,Medium,0,SAN
57462,57463,2024-04-19 03:30:35.815213,3164.55,refund,San Jose,0,3,4,True,Medium,0,SAN
57463,57464,2023-11-02 15:05:35.815220,4421.2,purchase,New York,0,15,3,False,Low,1,NEW
57464,57465,2024-04-03 16:47:35.815227,4183.53,purchase,Philadelphia,0,16,2,False,Low,0,PHI
57465,57466,2024-09-13 20:06:35.815233,4405.1,purchase,Chicago,0,20,4,False,Low,0,CHI
57466,57467,2023-10-21 11:37:35.815239,4526.94,refund,Dallas,0,11,5,False,Critical,0,DAL
57467,57468,2024-07-18 15:13:35.815245,1482.2,purchase,San Jose,0,15,3,False,Low,0,SAN
57468,57469,2024-05-09 00:28:35.815252,2890.7,refund,Dallas,0,0,3,True,Medium,0,DAL
57469,57470,2024-04-20 01:20:35.815258,4105.15,refund,San Diego,0,1,5,True,Critical,0,SAN
57470,57471,2024-03-15 01:08:35.815265,4363.7,purchase,Dallas,0,1,4,True,Low,0,DAL
57471,57472,2024-08-02 14:09:35.815270,1725.42,refund,Los Angeles,0,14,4,False,Low,0,LOS
57472,57473,2024-04-29 09:50:35.815277,1921.98,refund,Philadelphia,0,9,0,False,Low,0,PHI
57473,57474,2024-03-03 00:19:35.815283,1146.72,purchase,Philadelphia,0,0,6,True,Low,0,PHI
57474,57475,2024-02-20 07:01:35.815290,1468.14,refund,Houston,0,7,1,False,Low,0,HOU
57475,57476,2024-04-11 23:27:35.815296,2805.7,refund,San Jose,0,23,3,False,Medium,0,SAN
57476,57477,2024-06-01 14:31:35.815302,3706.16,refund,Phoenix,0,14,5,False,Medium,0,PHO
57477,57478,2024-01-07 08:01:35.815308,4276.83,purchase,Houston,0,8,6,False,Low,1,HOU
57478,57479,2024-09-28 18:44:35.815317,3855.8,refund,Los Angeles,0,18,5,False,Medium,0,LOS
57479,57480,2024-09-08 07:46:35.815323,266.2,refund,Philadelphia,0,7,6,False,Low,0,PHI
57480,57481,2023-11-07 03:00:35.815330,2361.13,refund,Philadelphia,0,3,1,True,Medium,0,PHI
57481,57482,2024-09-18 10:11:35.815336,4672.54,purchase,Philadelphia,0,10,2,False,Low,0,PHI
57482,57483,2024-07-17 01:59:35.815342,1635.82,purchase,Phoenix,0,1,2,True,Low,0,PHO
57483,57484,2024-10-05 05:30:35.815347,196.52,purchase,San Jose,0,5,5,True,Low,0,SAN
57484,57485,2024-08-13 23:32:35.815353,3231.75,purchase,Dallas,0,23,1,False,Medium,0,DAL
57485,57486,2024-08-09 06:25:35.815359,2229.3,purchase,San Diego,0,6,4,False,Medium,0,SAN
57486,57487,2023-11-16 19:57:35.815365,556.34,refund,San Antonio,0,19,3,False,Low,0,SAN
57487,57488,2024-06-19 05:27:35.815372,3915.37,refund,San Jose,0,5,2,True,Medium,0,SAN
57488,57489,2024-09-03 05:33:35.815378,3416.12,purchase,New York,0,5,1,True,Medium,1,NEW
57489,57490,2024-01-09 16:45:35.815384,3866.82,purchase,Chicago,0,16,1,False,Medium,0,CHI
57490,57491,2024-03-06 05:11:35.815392,623.77,purchase,Chicago,0,5,2,True,Low,0,CHI
57491,57492,2024-01-18 00:42:35.815398,4317.06,refund,Philadelphia,0,0,3,True,Critical,0,PHI
57492,57493,2023-12-25 03:56:35.815403,4520.54,purchase,San Jose,0,3,0,True,Low,0,SAN
57493,57494,2024-08-09 13:02:35.815409,2434.37,purchase,Dallas,0,13,4,False,Medium,0,DAL
57494,57495,2024-08-18 03:00:35.815416,3871.56,purchase,San Diego,0,3,6,True,Medium,0,SAN
57495,57496,2024-09-15 07:14:35.815422,3667.54,refund,San Jose,0,7,6,False,Medium,0,SAN
57496,57497,2023-10-24 05:46:35.815428,3766.44,refund,San Diego,0,5,1,True,Medium,0,SAN
57497,57498,2024-02-12 21:25:35.815435,2689.36,purchase,Los Angeles,0,21,0,False,Medium,0,LOS
57498,57499,2024-06-02 08:59:35.815441,244.87,purchase,Houston,0,8,6,False,Low,0,HOU
57499,57500,2024-07-01 12:07:35.815447,1843.34,refund,Dallas,0,12,0,False,Low,0,DAL
57500,57501,2023-10-25 19:03:35.815453,3125.22,refund,New York,0,19,2,False,Medium,1,NEW
57501,57502,2024-01-09 12:19:35.815460,2308.97,refund,Los Angeles,0,12,1,False,Medium,0,LOS
57502,57503,2024-08-14 11:49:35.815466,4907.97,refund,New York,0,11,2,False,Critical,1,NEW
57503,57504,2024-06-26 09:27:35.815472,2540.54,refund,Houston,0,9,2,False,Medium,1,HOU
57504,57505,2024-07-23 20:23:35.815478,4857.59,purchase,Dallas,0,20,1,False,Low,0,DAL
57505,57506,2024-05-12 19:10:35.815485,4703.63,purchase,Dallas,0,19,6,False,Low,0,DAL
57506,57507,2024-05-11 06:26:35.815491,1215.2,purchase,San Jose,0,6,5,False,Low,0,SAN
57507,57508,2024-08-03 19:51:35.815498,2918.21,refund,Chicago,0,19,5,False,Medium,0,CHI
57508,57509,2023-11-20 02:19:35.815504,4031.56,purchase,San Jose,0,2,0,True,Low,0,SAN
57509,57510,2024-05-15 23:23:35.815511,4102.1,purchase,New York,0,23,2,False,Low,1,NEW
57510,57511,2023-12-31 16:09:35.815517,667.24,purchase,San Diego,0,16,6,False,Low,0,SAN
57511,57512,2024-02-07 08:09:35.815524,501.23,refund,Philadelphia,0,8,2,False,Low,0,PHI
57512,57513,2024-08-05 08:33:35.815530,4899.2,purchase,Philadelphia,0,8,0,False,Low,0,PHI
57513,57514,2024-04-23 11:42:35.815537,4841.08,purchase,New York,0,11,1,False,Low,1,NEW
57514,57515,2024-03-06 11:53:35.815543,554.96,refund,Dallas,0,11,2,False,Low,0,DAL
57515,57516,2024-03-14 16:29:35.815550,3557.07,purchase,Phoenix,0,16,3,False,Medium,0,PHO
